VT("/Vpeak") (frequency=800) X,VT("/Vpeak") (frequency=800) Y,VT("/Vin") (frequency=800) X,VT("/Vin") (frequency=800) Y
0,1.649832915536485,0,1.65
4.968910318753833e-08,1.649832916023372,4.968910318753833e-08,1.650019981173749
9.741159941567618e-08,1.64983291649637,9.741159941567618e-08,1.650039171526767
1.928565918719519e-07,1.649832917720729,1.928565918719519e-07,1.650077552224938
2.364575465181229e-07,1.649832922259169,2.364575465181229e-07,1.650095085198864
2.950004201456329e-07,1.649833312441657,2.950004201456329e-07,1.650118626664077
3.306971777621234e-07,1.649834443780258,3.306971777621234e-07,1.65013298116426
3.683270528267417e-07,1.649837067035569,3.683270528267417e-07,1.650148113011484
4.06874713926852e-07,1.649841643325085,4.06874713926852e-07,1.650163613916303
4.335333967134922e-07,1.649845968836428,4.335333967134922e-07,1.650174333984798
4.468627381068123e-07,1.649848407899821,4.468627381068123e-07,1.650179694017883
4.606591179856917e-07,1.64985099517861,4.606591179856917e-07,1.650185241856978
4.708623942224078e-07,1.649852925380812,4.708623942224078e-07,1.650189344826554
4.801338564752411e-07,1.649854683683014,4.801338564752411e-07,1.650193073092091
4.986767809809077e-07,1.649858202758907,4.986767809809077e-07,1.650200529621897
5.357626299922408e-07,1.649865242774666,5.357626299922408e-07,1.650215442676219
6.099343280149071e-07,1.649879323844459,6.099343280149071e-07,1.650245268761885
7.582777240602397e-07,1.649907485003174,7.582777240602397e-07,1.650304920826793
1.054964516150905e-06,1.649963799291453,1.054964516150905e-06,1.650424224414833
1.648338100332235e-06,1.650076392479695,1.648338100332235e-06,1.65066282849515
2.835085268694896e-06,1.650301434789478,2.835085268694896e-06,1.6511400168436
5.208579605420218e-06,1.650750941963376,5.208579605420218e-06,1.652094254862575
9.955568278870862e-06,1.651647652218589,9.955568278870862e-06,1.654001700865957
1.944954562577215e-05,1.653431913577864,1.944954562577215e-05,1.657808673494823
3.843750031957472e-05,1.656964260452475,3.843750031957472e-05,1.665360651047839
7.342883442179956e-05,1.6633503270347,7.342883442179956e-05,1.678861616184346
0.0001168516533026197,1.671059720910212,0.0001168516533026197,1.694333263753958
0.0001650234450241974,1.679343904196556,0.0001650234450241974,1.709007415884028
0.0002150234450241974,1.687656786726591,0.0002150234450241974,1.72058773532889
0.0002636687619913393,1.695477453465782,0.0002636687619913393,1.727602196079815
0.0003096777904724145,1.702642512136951,0.0003096777904724145,1.729991950462533
0.000353836728803383,1.709316499641878,0.000353836728803383,1.728279285300177
0.0003970414478985208,1.715661725044742,0.0003970414478985208,1.722884692859524
0.0004078094216599686,1.717215173591631,0.0004078094216599686,1.720993646384425
0.0004131934085406926,1.717987791222886,0.0004131934085406926,1.719969778523281
0.0004158854019810545,1.718373085257684,0.0004158854019810545,1.719438580256996
0.0004172313987012355,1.718565480295449,0.0004172313987012355,1.719168207207157
0.000417904397061326,1.718661615062593,0.000417904397061326,1.719031832593822
0.000417983127114541,1.718672858563001,0.000417983127114541,1.719015827300174
0.0004180223662078101,1.718678376897853,0.0004180223662078101,1.719007846218649
0.0004180262947508583,1.718678901075887,0.0004180262947508583,1.719007047020168
0.0004180332846958806,1.718679780027976,0.0004180332846958806,1.719005624962486
0.0004180429034277856,1.718680867877838,0.0004180429034277856,1.719003667956384
0.0004180621408915956,1.718682659593973,0.0004180621408915956,1.718999753460269
0.0004181006158192155,1.718685051622345,0.0004181006158192155,1.718991922532529
0.0004181409647509545,1.718686350882632,0.0004181409647509545,1.718983707410582
0.000418182740672574,1.718686930131468,0.000418182740672574,1.71897519876079
0.0004182273457213064,1.718687161207109,0.0004182273457213064,1.718966110535262
0.0004182768187956843,1.718687251254775,0.0004182768187956843,1.718956026400217
0.0004183398350432829,1.71868729220411,0.0004183398350432829,1.718943175574647
0.0004184322537593636,1.718687314359326,0.0004184322537593636,1.718924316228837
0.0004185849832251315,1.718687328039748,0.0004185849832251315,1.718893117022499
0.0004188631410285463,1.718687337006778,0.0004188631410285463,1.718836191317795
0.0004194061878559267,1.718687342342466,0.0004194061878559267,1.718724667693463
0.0004194780721748455,1.718687342094153,0.0004194780721748455,1.718709866666647
0.0004195486495788386,1.718687341776926,0.0004195486495788386,1.718695326006875
0.0004195839382808352,1.718687341604614,0.0004195839382808352,1.718688052434751
0.0004196010209844077,1.718687341587843,0.0004196010209844077,1.718684530636969
0.000419615278670873,1.718687341587955,0.000419615278670873,1.718681590861557
0.000419630877634772,1.718687341587976,0.000419630877634772,1.718678374125648
0.0004196470043661686,1.718687341587961,0.0004196470043661686,1.718675048112413
0.0004196792578289617,1.718687341587909,0.0004196792578289617,1.71866839473217
0.000419743764754548,1.718687341587788,0.000419743764754548,1.718655082557207
0.0004198727786057206,1.718687341587532,0.0004198727786057206,1.718628436554273
0.0004201308063080657,1.718687341587008,0.0004201308063080657,1.718575057975603
0.000420646861712756,1.718687341585953,0.000420646861712756,1.718467954841594
0.0004216789725221365,1.718687341583836,0.0004216789725221365,1.718252367193294
0.0004237431941408976,1.718687341579598,0.0004237431941408976,1.717815686749248
0.0004278716373784198,1.718687341571116,0.0004278716373784198,1.71692047084744
0.0004361285238534641,1.71868734155415,0.0004361285238534641,1.715043984563488
0.0004526422968035527,1.718687341520216,0.0004526422968035527,1.710958360131205
0.0004831085787134388,1.718687341457611,0.0004831085787134388,1.702342031549829
0.0005215328594204415,1.718687341378651,0.0005215328594204415,1.689756143634126
0.0005659382845464247,1.718687341287401,0.0005659382845464247,1.673402786871092
0.0006159382845464247,1.718687341184654,0.0006159382845464247,1.653642672097862
0.0006659382845464248,1.718687341081907,0.0006659382845464248,1.633653674839913
0.0007159382845464248,1.718687340979161,0.0007159382845464248,1.61469177730935
0.0007659382845464248,1.718687340876414,0.0007659382845464248,1.597948425265001
0.0008159382845464248,1.718687340773667,0.0008159382845464248,1.584475665093552
0.0008659382845464248,1.718687340670921,0.0008659382845464248,1.575120039865923
0.0009136658381000415,1.718687340572844,0.0009136658381000415,1.570573429407684
0.0009587481771986381,1.718687340480203,0.0009587481771986381,1.570455858626464
0.001002358659126539,1.718687340390586,0.001002358659126539,1.574213913400287
0.001045445068094925,1.718687340302046,0.001045445068094925,1.581490109629481
0.001088880959857646,1.718687340212788,0.001088880959857646,1.592064052311757
0.001133775518455863,1.718687340120533,0.001133775518455863,1.605876889675297
0.00118163649738885,1.718687340022181,0.00118163649738885,1.623047248949296
0.001231636497388849,1.718687339919435,0.001231636497388849,1.642626079107868
0.001281636497388849,1.718687339816688,0.001281636497388849,1.662668239835476
0.001331636497388849,1.718687339713941,0.001331636497388849,1.681914408463695
0.001381636497388849,1.718687339611195,0.001381636497388849,1.699155277435155
0.001431636497388849,1.718687339508449,0.001431636497388849,1.713307539544901
0.001444136497388849,1.718687339482762,0.001444136497388849,1.716253679920468
0.001450386497388849,1.718687339469918,0.001450386497388849,1.717629384623956
0.001453511497388849,1.718687339463497,0.001453511497388849,1.718292291007349
0.001455073997388849,1.718687339460286,0.001455073997388849,1.7186174354719
0.001455197351747243,1.718687339460033,0.001455197351747243,1.718642924576823
0.001455351793597104,1.718687339459715,0.001455351793597104,1.718674800183592
0.001455390404059569,1.718687339459635,0.001455390404059569,1.718682762619268
0.001455414837782264,1.718687339470782,0.001455414837782264,1.718687800122783
0.001455428943693907,1.718687339541429,0.001455428943693907,1.718690707868535
0.001455440146547448,1.718687339597534,0.001455440146547448,1.718693016941496
0.001455450241240321,1.718687339648086,0.001455450241240321,1.718695097419667
0.001455470430626067,1.71868733974918,0.001455470430626067,1.718699257845395
0.001455510809397559,1.718687339951325,0.001455510809397559,1.718707576574252
0.001455591566940544,1.718687340355426,0.001455591566940544,1.718724205540371
0.001455753082026513,1.718687341162834,0.001455753082026513,1.718757429496636
0.001456076112198451,1.718687342774431,0.001456076112198451,1.718823741428675
0.001456722172542326,1.718687371767603,0.001456722172542326,1.718955820759503
0.001456802930085311,1.718687547468348,0.001456802930085311,1.718972279572788
0.001456896119763902,1.718689284447541,0.001456896119763902,1.718991257996332
0.001456961344991765,1.718692407224282,0.001456961344991765,1.719004532350399
0.001457024229920811,1.718697312022235,0.001457024229920811,1.719017323394151
0.001457102960630501,1.718706008662946,0.001457102960630501,1.719033327811051
0.001457170222866205,1.718714926869323,0.001457170222866205,1.719046992347184
0.001457225039029312,1.718722579979478,0.001457225039029312,1.719058122587171
0.001457263506956008,1.718728036643806,0.001457263506956008,1.719065930241441
0.001457299349073631,1.718733143049525,0.001457299349073631,1.719073202623705
0.001457371033308877,1.718743368433821,0.001457371033308877,1.719087740661983
0.001457514401779369,1.7187638281274,0.001457514401779369,1.719116789826926
0.001457801138720353,1.718804750121308,0.001457801138720353,1.719174780457589
0.001458374612602322,1.718886578067173,0.001458374612602322,1.71929033050078
0.001459521560366259,1.719050148670147,0.001459521560366259,1.719519702360391
0.001461815455894134,1.71937693227221,0.001461815455894134,1.719971506590323
0.001466403246949883,1.720029059496966,0.001466403246949883,1.720847148481715
0.001475578829061381,1.721327574987169,0.001475578829061381,1.722484962477347
0.001493929993284377,1.72390189281345,0.001493929993284377,1.72529494841939
0.001524195598228071,1.72808264430984,0.001524195598228071,1.728521725782147
0.001526416871889703,1.728360147823825,0.001526416871889703,1.728687748202243
0.001526596488895722,1.728378246033982,0.001526596488895722,1.728700744724869
0.001526896081173303,1.728404342811599,0.001526896081173303,1.72872227953668
0.001527110522319498,1.728420922795679,0.001527110522319498,1.728737584029914
0.001527301433003173,1.728434915965974,0.001527301433003173,1.728751132197601
0.001527503563583479,1.72844937278686,0.001527503563583479,1.728765397558084
0.001527739480419868,1.728466034566103,0.001527739480419868,1.728781944550412
0.001528054133234382,1.728488057237235,0.001528054133234382,1.72880384159156
0.001528532363733004,1.728521167587155,0.001528532363733004,1.728836744680238
0.001529419823414014,1.728581442680885,0.001529419823414014,1.728896596217239
0.001531194742776033,1.728697322014447,0.001531194742776033,1.72901158818714
0.001533915300859136,1.728862777345405,0.001533915300859136,1.729175634760798
0.001539356417025342,1.729149441861105,0.001539356417025342,1.729459281717765
0.00154629408117285,1.729429271756958,0.00154629408117285,1.729734718568054
0.001553006938788675,1.729608763847459,0.001553006938788675,1.729908939536287
0.001558770301304588,1.729692244249956,0.001558770301304588,1.729985941645864
0.001559824519801411,1.729700640310628,0.001559824519801411,1.729992765697934
0.001561932956795059,1.729711701876665,0.001561932956795059,1.729999675038651
0.001563385059519374,1.729715463300961,0.001563385059519374,1.72999920833045
0.00156494085320505,1.729717179215987,0.00156494085320505,1.729993978875921
0.001566277800579232,1.729717682074917,0.001566277800579232,1.729985576697589
0.00156751088554231,1.729717834052843,0.00156751088554231,1.729974625020066
0.001568943889594423,1.729717895480256,0.001568943889594423,1.729958037832442
0.00157087262115741,1.72971792516037,0.00157087262115741,1.729929163273806
0.001573891988865453,1.729717941750357,0.001573891988865453,1.729868876621047
0.001574561647785757,1.729717941980086,0.001574561647785757,1.729853012653176
0.001575900965626365,1.729717941634939,0.001575900965626365,1.729818570599112
0.001578579601307582,1.729717940089193,0.001578579601307582,1.729738835696296
0.001578888475061706,1.729717939847044,0.001578888475061706,1.729728711626273
0.001579156552712875,1.729717939630439,0.001579156552712875,1.72971976895993
0.001579264903540564,1.72971793958587,0.001579264903540564,1.72971611346251
0.001579364917226919,1.729717939585699,0.001579364917226919,1.729712718253794
0.001579442712762513,1.729717939585547,0.001579442712762513,1.729710063364551
0.001579513242974112,1.729717939585404,0.001579513242974112,1.729707645880851
0.00157965430339731,1.729717939585115,0.00157965430339731,1.729702780859131
0.001579936424243706,1.729717939584535,0.001579936424243706,1.729692930606996
0.001580500665936498,1.729717939583374,0.001580500665936498,1.729672749337706
0.001581629149322083,1.72971793958105,0.001581629149322083,1.729630464313991
0.001583886116093252,1.7297179395764,0.001583886116093252,1.729538209196166
0.00158840004963559,1.7297179395671,0.00158840004963559,1.729323001965462
0.001597427916720267,1.729717939548499,0.001597427916720267,1.728770214881522
0.00161548365088962,1.729717939511295,0.00161548365088962,1.72717957250326
0.00164485910967435,1.729717939450768,0.00164485910967435,1.723242102256494
0.001679917349542197,1.729717939378532,0.001679917349542197,1.716466174363512
0.001718686817360589,1.729717939298649,0.001718686817360589,1.706586505278283
0.001761338021333817,1.729717939210769,0.001761338021333817,1.693259930298135
0.00180819961053361,1.729717939114212,0.00180819961053361,1.676360107863691
0.00185819961053361,1.72971793901119,0.00185819961053361,1.656747810488729
0.00190819961053361,1.729717938908168,0.00190819961053361,1.636711523364048
0.00195819961053361,1.729717938805145,0.00195819961053361,1.617510200098002
0.00200819961053361,1.729717938702123,0.00200819961053361,1.600350330448925
0.00205819961053361,1.7297179385991,0.00205819961053361,1.586310132136454
0.00210819961053361,1.729717938496077,0.00210819961053361,1.576271802456798
0.00215638113912238,1.729717938396802,0.00215638113912238,1.570976700477901
0.002201814999501896,1.729717938303188,0.002201814999501896,1.570207011745586
0.002245572800470631,1.729717938213027,0.002245572800470631,1.573384225034224
0.002288683840189393,1.729717938124198,0.002288683840189393,1.580126044462566
0.002331999118471149,1.72971793803495,0.002331999118471149,1.590190751921966
0.002376578167587055,1.729717937943097,0.002376578167587055,1.60349207138457
0.002423843899245896,1.729717937845709,0.002423843899245896,1.620118286391503
0.002473843899245896,1.729717937742686,0.002473843899245896,1.639512283354505
0.002523843899245896,1.729717937639664,0.002523843899245896,1.659565262125468
0.002573843899245896,1.729717937536641,0.002573843899245896,1.679017220298515
0.002623843899245896,1.729717937433618,0.002623843899245896,1.696645919802334
0.002673843899245896,1.729717937330595,0.002673843899245896,1.711343684613281
0.002723843899245897,1.729717937227572,0.002723843899245897,1.722187000113684
0.002772632017818955,1.729717937127047,0.002772632017818955,1.728398989037091
0.002778370831385641,1.729717937115222,0.002778370831385641,1.728825681914723
0.002789848458519013,1.729717937091573,0.002789848458519013,1.729482004488577
0.002795587272085699,1.729717937079749,0.002795587272085699,1.729711088086066
0.002796052733508263,1.729717937293649,0.002796052733508263,1.729726762825303
0.002796514656096447,1.729717937660791,0.002796514656096447,1.729741886930125
0.002796692105583929,1.729717937799086,0.002796692105583929,1.729747582628137
0.002796855824040826,1.729717937925323,0.002796855824040826,1.72975278132139
0.00279718326095462,1.729717938173878,0.00279718326095462,1.729763016671939
0.002797838134782208,1.729717938655289,0.002797838134782208,1.729782839132928
0.002799147882437383,1.729717939555252,0.002799147882437383,1.729819890355005
0.002801767377747733,1.729717941103508,0.002801767377747733,1.729883612575721
0.002802422251575321,1.729717941438393,0.002802422251575321,1.729897379563742
0.002803731999230496,1.729717942047093,0.002803731999230496,1.729922316182154
0.002806351494540847,1.729717943222065,0.002806351494540847,1.729961796402653
0.002807006368368435,1.729717943837442,0.002807006368368435,1.729969500608491
0.00280831611602361,1.72971795806239,0.00280831611602361,1.729982309383805
0.002810935611333961,1.729718782254666,0.002810935611333961,1.729997526643116
0.002813059489337831,1.729719934525995,0.002813059489337831,1.729999683638923
0.002815823968831265,1.729720554409602,0.002815823968831265,1.729988833849312
0.002817866560854808,1.729720690880802,0.002817866560854808,1.72997089514207
0.002820613764320241,1.729720757198334,0.002820613764320241,1.729933475092445
0.002824083153480664,1.729720785993623,0.002824083153480664,1.729864440289083
0.002824911166350197,1.729720786680882,0.002824911166350197,1.729844373325593
0.002826567192089265,1.729720786544136,0.002826567192089265,1.729800090432036
0.002827057987743934,1.729720786250944,0.002827057987743934,1.729785903979015
0.002828039579053273,1.729720785566825,0.002828039579053273,1.729756074401179
0.002828308755743933,1.729720785361582,0.002828308755743933,1.729747555134833
0.002828847109125255,1.729720784937876,0.002828847109125255,1.729730078639117
0.00282900205751417,1.729720784812846,0.00282900205751417,1.72972494036058
0.002829128921598922,1.729720784711627,0.002829128921598922,1.729720697383542
0.002829202361248028,1.729720784711482,0.002829202361248028,1.729718226374938
0.002829259079071902,1.729720784711367,0.002829259079071902,1.72971631056752
0.002829312855323157,1.729720784711257,0.002829312855323157,1.729714488136236
0.002829420407825668,1.729720784711035,0.002829420407825668,1.729710825800326
0.00282963551283069,1.729720784710592,0.00282963551283069,1.729703431238898
0.002830065722840733,1.729720784709706,0.002830065722840733,1.729688362588006
0.00283092614286082,1.729720784707933,0.00283092614286082,1.729657107422996
0.002832646982900993,1.729720784704387,0.002832646982900993,1.729590127722862
0.002836088662981339,1.729720784697295,0.002836088662981339,1.729438308966985
0.002842972023142031,1.729720784683113,0.002842972023142031,1.729063402398473
0.002856738743463415,1.729720784654747,0.002856738743463415,1.728030232527896
0.002883531851070897,1.729720784599541,0.002883531851070897,1.724954695773098
0.002917204775244216,1.729720784530159,0.002917204775244216,1.719173585848691
0.002954635046717982,1.729720784453035,0.002954635046717982,1.7104363670523
0.002996012130803925,1.729720784367779,0.002996012130803925,1.698310640174063
0.003041345780074407,1.729720784274371,0.003041345780074407,1.682656769461356
0.003091345780074408,1.729720784171348,0.003091345780074408,1.66346871146487
0.003141345780074408,1.729720784068325,0.003141345780074408,1.643434364792591
0.003191345780074408,1.729720783965302,0.003191345780074408,1.623812561127111
0.003241345780074408,1.729720783862279,0.003241345780074408,1.605836210556677
0.003291345780074408,1.729720783759256,0.003291345780074408,1.590634833300024
0.003341345780074408,1.729720783656233,0.003341345780074408,1.57916358779694
0.003390669988803764,1.729720783554603,0.003390669988803764,1.572206185080498
0.003437006033418445,1.72972078345913,0.003437006033418445,1.570000246600876
0.003481182311111155,1.729720783368107,0.003481182311111155,1.571920725853975
0.003524442250032459,1.729720783278971,0.003524442250032459,1.577518624677629
0.003567600408871612,1.729720783190046,0.003567600408871612,1.586505322479194
0.003611628621459796,1.729720783099327,0.003611628621459796,1.598736581372594
0.003657815809715123,1.72972078300416,0.003657815809715123,1.614242900914513
0.003707815809715123,1.729720782901137,0.003707815809715123,1.633163560319457
0.003757815809715123,1.729720782798114,0.003757815809715123,1.653142115149623
0.003807815809715123,1.729720782695091,0.003807815809715123,1.672923239329047
0.003857815809715124,1.729720782592068,0.003857815809715124,1.69126401207565
0.003907815809715123,1.729720782489045,0.003907815809715123,1.707012015185119
0.003957815809715123,1.729720782386023,0.003957815809715123,1.719177743704982
0.004007809503611823,1.729720782283013,0.004007809503611823,1.726996091843755
0.00401366833250644,1.729720782270941,0.00401366833250644,1.727602154112847
0.004025385990295674,1.729720782246798,0.004025385990295674,1.728611916693116
0.004028315404742982,1.729720782240762,0.004028315404742982,1.728821873969365
0.004034174233637599,1.72972078222869,0.004034174233637599,1.729190476918013
0.004045891891426834,1.729720782220074,0.004045891891426834,1.729721395699459
0.004046327840804541,1.729720782570257,0.004046327840804541,1.729735822059707
0.004046705881092956,1.729720782866461,0.004046705881092956,1.729748022134742
0.004047413756965433,1.729720783402383,0.004047413756965433,1.729770092162847
0.004048829508710387,1.729720784400835,0.004048829508710387,1.729811202146427
0.004051661012200294,1.729720786103746,0.004051661012200294,1.729881294805052
0.004052368888072771,1.729720786468376,0.004052368888072771,1.72989629013429
0.004053784639817725,1.729720787125799,0.004053784639817725,1.729923246016507
0.004056616143307633,1.729720788384155,0.004056616143307633,1.729965014167065
0.00405732401918011,1.729720789098706,0.00405732401918011,1.72997292549528
0.004058739770925064,1.729720806625297,0.004058739770925064,1.72998571055441
0.004061571274414972,1.729721504685978,0.004061571274414972,1.729999128286578
0.004064038536213361,1.729722115141128,0.004064038536213361,1.729997607714635
0.004066386507742507,1.729722320941452,0.004066386507742507,1.729984734713335
0.00406932522973484,1.729722412255022,0.00406932522973484,1.729952924856442
0.004072853010283534,1.729722449933393,0.004072853010283534,1.729891698373424
0.004073521946823183,1.729722450604044,0.004073521946823183,1.729877254597051
0.004074859819902482,1.729722450653275,0.004074859819902482,1.729845657940103
0.004077535566061079,1.729722449506914,0.004077535566061079,1.729771633424982
0.004078873439140378,1.729722448556009,0.004078873439140378,1.729729208914485
0.004079126994096126,1.729722448393334,0.004079126994096126,1.729720762091525
0.004079285643779038,1.729722448393383,0.004079285643779038,1.72971541104022
0.00407942111966371,1.729722448393205,0.00407942111966371,1.729710801483488
0.004079517149891431,1.729722448393028,0.004079517149891431,1.729707511675053
0.004079709210346874,1.729722448392649,0.004079709210346874,1.729700876343442
0.004080093331257758,1.729722448391872,0.004080093331257758,1.72968738284299
0.004080861573079527,1.729722448390301,0.004080861573079527,1.729659504670687
0.004082398056723066,1.729722448387145,0.004082398056723066,1.729600185118743
0.004085471024010142,1.729722448380821,0.004085471024010142,1.729467305941213
0.004091616958584295,1.729722448368165,0.004091616958584295,1.729144704191905
0.004103908827732602,1.729722448342843,0.004103908827732602,1.728273299278932
0.004128492566029215,1.729722448292194,0.004128492566029215,1.725638822267232
0.004161142635308034,1.729722448224922,0.004161142635308034,1.720365855632929
0.004197950304579667,1.729722448149082,0.004197950304579667,1.712163163458025
0.004238634975217171,1.729722448065253,0.004238634975217171,1.700641428519499
0.004283222172201748,1.729722447973383,0.004283222172201748,1.685610847582246
0.004332617678916375,1.729722447871606,0.004332617678916375,1.666914320035696
0.004382617678916375,1.729722447768583,0.004382617678916375,1.646937498039833
0.004432617678916374,1.72972244766556,0.004432617678916374,1.627153104305223
0.004482617678916374,1.729722447562537,0.004482617678916374,1.60880426505212
0.004532617678916374,1.729722447459514,0.004532617678916374,1.593043905333108
0.004582617678916373,1.729722447356491,0.004582617678916373,1.58086230651188
0.004632617678916373,1.729722447253467,0.004632617678916373,1.57302488324316
0.004679498915859062,1.729722447156871,0.004679498915859062,1.570064690251266
0.004723946162736239,1.729722447065289,0.004723946162736239,1.571338715665475
0.004767333070309624,1.729722446975892,0.004767333070309624,1.576355206619817
0.004810463035970916,1.729722446887024,0.004810463035970916,1.584800579507573
0.004854271858489757,1.729722446796758,0.004854271858489757,1.59650099410438
0.004900000954337297,1.729722446702536,0.004900000954337297,1.611460042365332
0.004949407759261206,1.729722446600736,0.004949407759261206,1.629874225442213
0.004974703879630603,1.729722446548614,0.004974703879630603,1.639855214357988
0.005,1.729722446496492,0.005,1.65
